,Unnamed: 0,code,filename,causal_event,sentence_nb,causal_type,avg_strength,agreement_score,text,batch_code,label
12805,15308.0,NEG,FiveMinutesStories.txt,"Spend your time , your strength and your wealth in making some others -- ordinary human beings -- happier , so that at least some few tears may be dropped on your grave  .",1,IRAC,3.0,4,"Spend your time , your strength and your wealth in making some others -- ordinary human beings -- happier , so that at least some few tears may be dropped on your grave .",MD,0.0
4878,4878.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
4654,4654.0,NEG,GunpowderTreasonandP.txt,"Now , the winning of these three events would make Granby """""""" champion """""""" for the year , a position greatly desired by these athletes of thirteen and fourteen years ; and when Granby sallied forth on the afternoon of the great day , equipped in his racing garments , he carried an ambitious and an intensely-agitated heart within his buttoned-up greatcoat , being resolved to win that championship or perish in the attempt  .",1,IRAC,3.0,4,"Now , the winning of these three events would make Granby """""""" champion """""""" for the year , a position greatly desired by these athletes of thirteen and fourteen years ; and when Granby sallied forth on the afternoon of the great day , equipped in his racing garments , he carried an ambitious and an intensely-agitated heart within his buttoned-up greatcoat , being resolved to win that championship or perish in the attempt .",test2,0.0
8712,11113.0,NEG,ThePearlBoxContaini.txt,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame  .",1,IRAC,3.0,4,"A few hours before his death he revived up , and his first request was to be bathed in the river ; but his mother persuaded him to be sponged only , as the river water would be too cold for his weak frame .",ML,0.0
1426,1426.0,NEG,delaCruzMelissaRiseoftheIsleoftheLostMG.txt,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells  .",1,IRAC,3.0,4,"She wore her turquoise hair in a river of long braids that fell down her back , and was partial to patchwork leather dresses and low boots decorated with fishing nets and seashells .",test1,0.0
5739,5739.0,NEG,VyletaDanTheCrookedMaidPW.txt,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it  .",1,IRAC,3.0,4,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2,0.0
6962,9358.0,NEG,ColeTrevorTheFearsomeParticlesPW.txt,"Something serious had happened in Afghanistan , that was obvious , but it was a mystery to Vicki why Gerald needed to get into such a state about it , since it was equally clear , thank goodness , that Kyle had n’t been hurt  .",1,IRAC,3.0,4,"Something serious had happened in Afghanistan , that was obvious , but it was a mystery to Vicki why Gerald needed to get into such a state about it , since it was equally clear , thank goodness , that Kyle had n’t been hurt .",AY,0.0
11753,14181.0,NEG,ErskineKathrynMockingbirdMG.txt,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy  .",1,IRAC,3.0,4,"I wish I could go in and say , Devon I ’m hungry , and he ’d grin so his dimples show and he ’d say , You and me both , and we ’d go find Dad and order pizza because it ’s Thursday and we ’d eat warm drippy extra-cheese pizza in front of Wheel of Fortune and Jeopardy .",MD,0.0
4931,4931.0,NEG,LastWordsAFinalColl.txt,W .,3,IRAC,3.0,4,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2,0.0
3134,3134.0,NEG,CassKieraTheEliteYA.txt,"He was n’t technically my boyfriend anymore — he ’d broken up with me before my name was even drawn for the Selection — but when he showed up at the palace as one of the guards , all the feelings I ’d been trying to let go of flooded my heart  .",1,IRAC,3.0,4,"He was n’t technically my boyfriend anymore — he ’d broken up with me before my name was even drawn for the Selection — but when he showed up at the palace as one of the guards , all the feelings I ’d been trying to let go of flooded my heart .",test1,0.0
4807,4807.0,NEG,LastWordsAFinalColl.txt,"The Game of the Earthly Paradise was received with great delight by the readers of the story ; one family of children adopted the word """""""" Mary-meadowing """""""" to describe the work which they did towards beautifying hedges and bare places ; and my sister received many letters of enquiry about the various plants mentioned in her tale  .",1,IRAC,3.0,4,"The Game of the Earthly Paradise was received with great delight by the readers of the story ; one family of children adopted the word """""""" Mary-meadowing """""""" to describe the work which they did towards beautifying hedges and bare places ; and my sister received many letters of enquiry about the various plants mentioned in her tale .",test2,0.0
3429,3429.0,NEG,BimbiStoriesforChild.txt,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises  .",1,IRAC,3.0,4,"A little farther on , but close at hand , is a cloister with beautiful marble columns and tombs , and a colossal wood-carved Calvary , and beside that a small and very rich chapel ; indeed , so full is the little town of the undisturbed past , that to walk in it is like opening a missal of the Middle Ages , all emblazoned and illuminated with saints and warriors , and it is so clean , and so still , and so noble , by reason of its monuments and its historic color , that I marvel much no one has ever cared to sing its praises .",test1,0.0
936,936.0,NEG,CampbellBonnieJoAmericanSalvagePW.txt,"Jerry had gotten the water turned off to the bathroom upstairs , and for two hours he had been staring at the pipes and fixtures , trying to decide how to proceed  .",1,IRAC,3.0,4,"Jerry had gotten the water turned off to the bathroom upstairs , and for two hours he had been staring at the pipes and fixtures , trying to decide how to proceed .",test1,0.0
13770,17401.0,NEG,BulawayoNoVioletWeNeedPW.txt,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go  .",1,IRAC,3.0,4,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go .",LM,0.0
2496,2496.0,NEG,SelfWillUmbrellaPW.txt,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing  .",1,IRAC,3.0,4,"He saw rivulets of urine and faeces running down the gutters between metatarsals , plip-plopping into the commode while up above the cistern splutters unceasing . . . That first suicide , which he had not only looked upon but also helped Mboya – the nice nurse – to cut down , had suspended herself from the completely reliable pipe – and so in death she was wedged in the awkward gap between it and a white-painted window that had been halved lengthwise when this cubicle was partitioned into existence – yet more evidence – if any were needed – of how the hospital altered its own cellular structure to create new morphologies for new pathologies to be diagnosed by psychiatrists accredited by new professional associations . . . while the inmates remained the same , patient only in the way she now was : inert , with no sign of her bowels having been emptied apart from . . . that smell .",test1,0.0
13761,17392.0,NEG,BulawayoNoVioletWeNeedPW.txt,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go  .",1,IRAC,3.0,4,"Me , I ’m going to Jo ’ burg , that way when things get bad , I can just get on the road and roll without talking to anybody ; you have to be able to return from wherever you go .",LM,0.0
